year,week,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
2006,2,18033.39881,853.66666667,1513.4166667,1438.922619,1090.8035714,5926.4583333,1032.0297619,50.130952381,3568.8928571,598.57738095,1939.547619
2006,3,18815.279762,835.35714286,1576.4107143,1544.2321429,1157.0357143,6202.2142857,1124.2083333,73.636904762,3709.0892857,627.69642857,1946.0059524
2006,4,18363.892857,836.05952381,1519.5357143,1437.1488095,1128.9821429,6104.7202381,1067.3988095,48.714285714,3645.452381,608.79761905,1952.625
2006,5,17858.678571,829.19642857,1526.8333333,1411.2083333,1092.047619,5911.6964286,1006.6428571,33.821428571,3538.0416667,603.0297619,1907.297619
2006,6,18778.744048,834.85119048,1599.172619,1541.2261905,1156.25,6229.8154762,1135.5238095,52.863095238,3634.4464286,607.19642857,1951.547619
2006,7,18826.184524,883.73809524,1607.8630952,1503.2380952,1166.2083333,6177.672619,1124.1845238,50.375,3649.5654762,610.80357143,1959.0238095
2006,8,18768.428571,862.74404762,1581.8333333,1479.25,1160.8988095,6167.1071429,1123.172619,50.845238095,3675.2142857,621.73214286,1977.6607143
2006,9,18990.821429,848.56547619,1604.4761905,1519.3095238,1201.827381,6216.7083333,1163.3630952,54.220238095,3680.8630952,621.92857143,1997.7083333
2006,10,17780.857143,782.26785714,1471.9583333,1358.8214286,1090.3452381,5900.2738095,1036.7083333,60.68452381,3463.1904762,568.26190476,1958.9642857
2006,11,17665.755952,803.23809524,1502.5416667,1358.9464286,1082.9702381,5815.9821429,1035.5297619,67.988095238,3420.6309524,588.49404762,1911.5892857
2006,12,17841.321429,790.22619048,1469.5119048,1370.6785714,1064.672619,5913.6011905,1031.4107143,68.922619048,3498.2857143,603.19642857,2000.9047619
2006,13,16681.261905,765.13690476,1425.0714286,1249.0238095,945.7202381,5565.4880952,896.14880952,50.982142857,3280.1011905,570.32142857,1894.1369048
2006,14,16850.85119,740.70833333,1435.3511905,1363.6904762,912.91666667,5589.5654762,939.64880952,50.648809524,3299.5833333,570.875,1892.2142857
2006,15,15795.422619,712.17261905,1393.7440476,1304.4702381,817.24404762,5223.922619,823.55357143,44.964285714,3071.4880952,530.95833333,1804.3630952
2006,16,15629.25,695.625,1312.6130952,1230.797619,821.04166667,5257.0654762,794.69047619,46.94047619,3051.172619,549.4702381,1801.2857143
2006,17,16062.809524,716.10714286,1354.0833333,1238.5952381,912.5297619,5424.0654762,839.56547619,53.642857143,3131.4107143,556.625,1802.9940476
2006,18,15478.696429,682.58928571,1267.8452381,1131.6309524,911.9047619,5309.6428571,775.0297619,45.273809524,3037.1071429,534.99404762,1788.5238095
2006,19,15667.738095,687.2202381,1265.75,1130.1130952,942.64285714,5348.2619048,795.00595238,39.523809524,3090.5059524,548.73809524,1791.9345238
2006,20,15480.095238,689.44047619,1269.922619,1171.25,896.41666667,5290.922619,790.77380952,51.178571429,2998.3392857,538.08333333,1776.3571429
2006,21,15496.017857,692.9047619,1256.8035714,1176.5892857,886.45238095,5277.2440476,812.07738095,47.511904762,3027.4940476,544.375,1780.3630952
2006,22,18121.755952,713.39880952,1249.9702381,1264.4940476,1102.9107143,6406.0892857,913.63095238,48.869047619,3605.1607143,692.36309524,2109.9821429
2006,23,16671.333333,685.39880952,1256.2440476,1228.9880952,982.19642857,5763.6607143,865.00595238,49.107142857,3284.9583333,639.7202381,1900.7261905
2006,24,16986.446429,688.83333333,1322.7321429,1198.2559524,1010.5238095,5900.297619,877.83333333,85.327380952,3298.1011905,639.66666667,1931.077381
2006,25,18338.238095,683.51785714,1348.0119048,1265.7142857,1124.4345238,6492.0654762,925.66666667,63.886904762,3611.3154762,712.80952381,2045.9761905
2006,26,17654.065476,703.75595238,1341.0535714,1273.6666667,1099.4404762,6114.077381,917.24404762,67.148809524,3434.6904762,686.54761905,1977.6845238
2006,27,17352.47619,719.29166667,1209.3690476,1252.7678571,1066.9702381,6131.5,895.6547619,61.839285714,3407.2261905,675.03571429,1926.9345238
2006,28,18384.964286,705.99404762,1187.0952381,1317.952381,1210.0416667,6443.6607143,975.42857143,51.994047619,3586.8988095,726.73214286,2121.6130952
2006,29,19493.839286,725.10119048,1233.327381,1362.4464286,1243.6369048,6959.1964286,1002.1964286,57.595238095,3764.5119048,789.08333333,2283.8690476
2006,30,19307.922619,724.4702381,1352.9702381,1321.8869048,1207.0357143,6804.4404762,991.21428571,67.291666667,3712.9285714,782.7797619,2251.2678571
2006,31,20252.077381,696.79166667,1373.9642857,1383.4464286,1242.2857143,7236.3452381,1036.0357143,56.535714286,3921.4404762,835.75595238,2385.3809524
2006,32,17409.595238,705.67857143,1332.672619,1216.297619,1019.1369048,6033.922619,890.16666667,46.672619048,3414.1785714,674.48809524,2039.7321429
2006,33,17773.541667,696.51190476,1382.2380952,1247.0178571,1059.8392857,6158.6666667,907.46428571,48.69047619,3516.4047619,667.42261905,2036.3809524
2006,34,17140.64881,690.91666667,1368.375,1179.3690476,1023.9761905,5848.7202381,881.19642857,45.589285714,3388.672619,638.23214286,1994.5297619
2006,35,16797.85119,682.82142857,1345.3809524,1179.3035714,1023.6130952,5787.9583333,880.125,46.648809524,3366.6369048,602.51190476,1861.9940476
2006,36,15993.910714,669.19642857,1347.047619,1115.5357143,973.29166667,5436.2738095,837.04761905,44.363095238,3177,593.0297619,1821.6488095
2006,37,16092.880952,651.33928571,1326.3690476,1209.8571429,991.4702381,5384.5833333,843.54761905,40.94047619,3221.4047619,599.98809524,1805.7083333
2006,38,16133.660714,616.06547619,1347.9642857,1227.1607143,1002.0238095,5418.1964286,846.0297619,40.797619048,3192.202381,615.71428571,1781.9047619
2006,39,15873.297619,624.04761905,1365.6369048,1116.6666667,965.68452381,5433.2678571,836.85119048,47.583333333,3137.4940476,574.18452381,1706.9880952
2006,40,15828.970238,592.19642857,1324.5833333,1145.6130952,963.19642857,5422.327381,853.69047619,43.851190476,3141.8333333,582.79166667,1699.5952381
2006,41,15613.261905,592.24404762,1342.2678571,1144.3571429,950.14285714,5299.4404762,859.01190476,42.898809524,3102.952381,540.86309524,1628.4821429
2006,42,16103.970238,596.41071429,1293.2083333,1217.577381,959.76190476,5560.6488095,860.41071429,47.375,3277.0654762,543.07738095,1680.922619
