Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
07/09/2014,2014,7,9,27,4,0,1,371587,9744,27495,19410,24561,141798,18686,729,77444,11222,39881
07/10/2014,2014,7,10,27,5,0,1,367088,9379,28526,18680,23740,139672,18658,728,76364,10984,40124
07/11/2014,2014,7,11,27,6,0,1,373787,9131,28074,19494,24056,142976,19346,707,78015,11399,40632
07/12/2014,2014,7,12,27,7,1,0,366641,8685,28785,20382,22458,137892,20168,661,75416,11565,40321
07/13/2014,2014,7,13,28,1,1,0,379820,8539,28774,20231,24995,144576,20861,650,77522,12604,41011
07/14/2014,2014,7,14,28,2,0,1,387305,9038,28321,19821,25032,147236,19880,702,80084,12644,43900
07/15/2014,2014,7,15,28,3,0,1,377030,8977,28613,19294,26169,145322,19656,1061,78824,11530,38852
07/16/2014,2014,7,16,28,4,0,1,364505,9032,26396,18697,25107,139392,18563,1635,76438,10788,37682
07/17/2014,2014,7,17,28,5,0,1,362780,8913,26519,18231,24362,140017,18894,1776,75663,10632,38186
07/18/2014,2014,7,18,28,6,0,1,368153,9636,26173,19433,23976,140960,19523,749,77532,11289,38957
07/19/2014,2014,7,19,28,7,1,0,342578,11616,27262,19601,22848,124144,18499,595,70228,10329,37038
07/20/2014,2014,7,20,29,1,1,0,350816,11504,27601,20108,24293,126108,19457,716,71754,11068,37453
07/21/2014,2014,7,21,29,2,0,1,415193,10600,27305,23459,27044,158030,22840,717,86815,13235,43989
07/22/2014,2014,7,22,29,3,0,1,439148,9789,28092,25120,27646,170531,24614,1041,91812,13658,45971
07/23/2014,2014,7,23,29,4,0,1,406753,10211,28314,22396,28522,157123,21473,1633,85422,11724,40328
07/24/2014,2014,7,24,29,5,0,1,375049,10216,29408,20115,23836,143752,19502,1663,78748,10684,37906
07/25/2014,2014,7,25,29,6,0,1,374898,10290,29952,20476,24300,142233,19572,1554,78060,11083,37922
07/26/2014,2014,7,26,29,7,1,0,357630,9384,29374,19255,23893,131057,19705,1658,72556,11454,38170
07/27/2014,2014,7,27,30,1,1,0,375328,10603,27745,20377,23695,140339,20954,2689,76149,12387,39683
07/28/2014,2014,7,28,30,2,0,1,369072,10008,28629,19093,25306,141331,19589,2520,76112,10605,35651
07/29/2014,2014,7,29,30,3,0,1,360427,10240,27240,18597,22534,137306,19790,2675,75315,10071,36701
07/30/2014,2014,7,30,30,4,0,1,370772,10524,28044,18875,23421,141352,19437,2722,77664,10525,38117
07/31/2014,2014,7,31,30,5,0,1,371805,10754,27239,18997,23212,142762,19710,1543,78141,10950,38350
08/01/2014,2014,8,1,30,6,0,1,385372,10352,27710,20037,24192,146231,20498,1732,80879,12318,41168
08/02/2014,2014,8,2,30,7,1,0,358266,11362,27839,20365,23654,130393,19648,1599,72663,12476,37748
08/03/2014,2014,8,3,31,1,1,0,354348,11415,29536,19778,23788,127481,19663,1579,70735,12135,37547
08/04/2014,2014,8,4,31,2,0,1,371518,11736,28854,19888,24986,133182,20463,788,76363,12611,42037
08/05/2014,2014,8,5,31,3,0,1,389627,10969,27579,20868,26403,145750,20702,1001,82116,12275,43247
08/06/2014,2014,8,6,31,4,0,1,390455,11561,26785,18927,26215,148873,20574,1978,82757,12215,41375
08/07/2014,2014,8,7,31,5,0,1,388349,11011,29699,19292,24863,147731,20330,1143,81339,12091,40801
08/08/2014,2014,8,8,31,6,0,1,383100,11572,29745,20093,25217,144564,20202,1146,79948,11759,39787
08/09/2014,2014,8,9,31,7,1,0,360114,11465,29445,21371,22388,133138,19420,1295,74118,11411,36142
08/10/2014,2014,8,10,32,1,1,0,364590,11153,29961,22056,22965,133078,20172,1338,74388,12044,37384
08/11/2014,2014,8,11,32,2,0,1,410886,10513,29175,23371,26596,157988,22215,1416,86158,12933,41303
08/12/2014,2014,8,12,32,3,0,1,409832,10543,29379,20642,28587,156791,22285,1734,85336,13087,40598
08/13/2014,2014,8,13,32,4,0,1,378707,10622,28966,20280,26155,142344,19873,1656,78622,12074,37280
08/14/2014,2014,8,14,32,5,0,1,358750,10565,29608,17153,25202,132323,19665,1462,76948,10788,35983
08/15/2014,2014,8,15,32,6,0,1,350903,10680,27966,17874,23312,131091,18938,1254,74074,10659,36354
08/16/2014,2014,8,16,32,7,1,0,329548,11438,27272,17661,22892,118565,19395,1166,67797,9541,34366
08/17/2014,2014,8,17,33,1,1,0,327787,11062,27048,16947,21205,118109,18323,1390,67932,9905,35740
08/18/2014,2014,8,18,33,2,0,1,365690,10465,27339,17023,22910,136817,19565,2261,77672,11239,40423
08/19/2014,2014,8,19,33,3,0,1,375266,11036,29614,17504,23461,139434,19657,1577,79570,11898,41748
08/20/2014,2014,8,20,33,4,0,1,394478,11130,29062,19122,25764,146380,20976,1405,83990,12699,43853
08/21/2014,2014,8,21,33,5,0,1,410112,10652,29211,20258,27456,153431,21774,1385,87547,13198,44754
08/22/2014,2014,8,22,33,6,0,1,405628,10691,29903,20200,24809,153414,21757,1425,83831,13097,45307
08/23/2014,2014,8,23,33,7,1,0,363269,11668,28356,18994,22972,132797,20436,1699,73537,12016,40464
08/24/2014,2014,8,24,34,1,1,0,355438,11352,28885,20003,22218,129332,19668,2550,70974,11649,38915
08/25/2014,2014,8,25,34,2,0,1,406301,9643,28166,22200,24984,154783,21756,1464,84562,13041,45285
08/26/2014,2014,8,26,34,3,0,1,434913,9012,26645,22539,26042,170764,24455,1563,92546,13895,47941
08/27/2014,2014,8,27,34,4,0,1,409461,9722,28704,20942,26409,157133,21171,2174,86521,12906,43039
08/28/2014,2014,8,28,34,5,0,1,374472,10064,27906,17628,24890,141965,19654,1611,79807,11293,39977
08/29/2014,2014,8,29,34,6,0,1,364825,10175,29275,19602,21257,137209,19200,1258,78319,10964,37821
08/30/2014,2014,8,30,34,7,1,0,363412,10475,26924,18636,22636,136322,20782,1289,76873,11983,38694
08/31/2014,2014,8,31,35,1,1,0,382766,9904,26939,20959,25535,144209,21632,1327,79502,12354,41106
09/01/2014,2014,9,1,35,2,0,1,382790,9189,27491,22105,23902,142077,20806,1288,81697,12788,41086
09/02/2014,2014,9,2,35,3,0,1,413009,9583,27805,22805,28448,157412,21533,1335,87794,13152,43156
09/03/2014,2014,9,3,35,4,0,1,402827,10005,27133,23062,23272,155651,20479,1229,85870,12960,43269
09/04/2014,2014,9,4,35,5,0,1,418362,9475,26980,22377,25532,164594,22141,1222,89116,13674,44779
09/05/2014,2014,9,5,35,6,0,1,434197,9668,25743,23403,27022,172668,23213,1250,93266,14053,45999
09/06/2014,2014,9,6,35,7,1,0,353786,10971,26481,20424,24302,131084,18307,1188,74208,10788,36300
09/07/2014,2014,9,7,36,1,1,0,325319,11039,26807,17176,21298,120139,16911,1172,67564,9806,33585
09/08/2014,2014,9,8,36,2,0,1,367913,10259,26545,19253,23760,141812,18365,1213,78950,11014,37527
09/09/2014,2014,9,9,36,3,0,1,381452,10963,27352,19383,24145,145343,19145,1167,82093,11396,40202
09/10/2014,2014,9,10,36,4,0,1,393723,11123,28720,21008,25088,148887,19854,1150,85752,11702,40431
09/11/2014,2014,9,11,36,5,0,1,368558,11067,27398,19556,24706,138972,18839,1223,78668,10647,38432
09/12/2014,2014,9,12,36,6,0,1,349344,10020,27125,17980,22380,130336,18282,1684,74553,9922,37810
09/13/2014,2014,9,13,36,7,1,0,328127,10554,26568,17585,24200,117398,19163,2409,67236,9482,34020
09/14/2014,2014,9,14,37,1,1,0,317985,9339,27424,16755,22130,113684,18511,2430,64694,9507,33381
09/15/2014,2014,9,15,37,2,0,1,355357,8713,26882,17911,23736,133096,18700,1053,76715,10043,38574
09/16/2014,2014,9,16,37,3,0,1,351902,8500,26714,17986,23344,133549,17841,990,76989,9857,37588
09/17/2014,2014,9,17,37,4,0,1,355512,8826,28176,18844,22949,134433,18545,1212,76444,9444,37298
09/18/2014,2014,9,18,37,5,0,1,349541,8420,27815,18002,21996,132948,18893,1402,74589,9742,36786
09/19/2014,2014,9,19,37,6,0,1,346114,8300,27896,17920,21859,131250,19045,1381,73583,9900,35174
09/20/2014,2014,9,20,37,7,1,0,326231,9405,27706,17483,23165,121428,18379,1082,68284,9235,30172
09/21/2014,2014,9,21,38,1,1,0,326334,10308,28014,18023,23693,121327,17566,1046,68569,9424,29902
09/22/2014,2014,9,22,38,2,0,1,349408,9121,28284,16778,25186,131587,18958,1453,74849,10011,34869
09/23/2014,2014,9,23,38,3,0,1,355306,9058,26413,18445,23300,136672,19082,2218,75256,10114,35596
09/24/2014,2014,9,24,38,4,0,1,360237,9875,26930,18512,21888,138394,19169,2279,76802,10858,35542
09/25/2014,2014,9,25,38,5,0,1,361137,10080,27508,18486,22080,138569,19138,2352,76381,10666,36177
09/26/2014,2014,9,26,38,6,0,1,360413,10250,26674,18228,22547,137826,19034,2388,75692,10491,36064
09/27/2014,2014,9,27,38,7,1,0,334935,11030,26214,19295,20104,124540,17195,1357,70176,9583,33828
09/28/2014,2014,9,28,39,1,1,0,330105,10056,26439,18992,20587,121828,17066,1123,69031,9587,33431
09/29/2014,2014,9,29,39,2,0,1,372056,9756,28583,20453,21291,142687,18946,1077,79907,10875,36993
09/30/2014,2014,9,30,39,3,0,1,364566,9413,28756,18673,21240,140597,19200,1116,79283,10599,35627
10/01/2014,2014,10,1,39,4,0,1,362011,10105,27324,17964,23306,137289,19312,1133,77823,11403,35910
10/02/2014,2014,10,2,39,5,0,1,362898,10392,27545,18920,22297,137891,19101,993,77914,11616,35208
10/03/2014,2014,10,3,39,6,0,1,358066,10211,27928,18198,22544,138006,18849,1203,76264,10577,33077
10/04/2014,2014,10,4,39,7,1,0,323989,11705,28557,18412,22602,117820,18255,1873,66591,9390,28937
10/05/2014,2014,10,5,40,1,1,0,314524,10558,27857,17405,21503,115234,18794,1962,65140,9312,28294
10/06/2014,2014,10,6,40,2,0,1,352100,9177,29804,18346,23520,134135,19495,1644,74505,9904,33221
10/07/2014,2014,10,7,40,3,0,1,352606,10710,28899,17490,23561,134464,18517,1069,75675,9835,33868
10/08/2014,2014,10,8,40,4,0,1,351831,11063,29331,18671,22323,134618,19637,637,75591,9476,32465
10/09/2014,2014,10,9,40,5,0,1,356678,9709,29638,18069,23870,135068,20329,534,75698,9627,33696
10/10/2014,2014,10,10,40,6,0,1,356220,10987,29641,17467,24871,132403,20968,739,75301,9362,33938
10/11/2014,2014,10,11,40,7,1,0,326130,11492,29097,17591,22525,117644,20318,1830,66462,9381,30357
10/12/2014,2014,10,12,41,1,1,0,311461,11021,29360,16916,20999,112675,19580,3034,62434,9048,28148
10/13/2014,2014,10,13,41,2,0,1,321829,11034,27329,16103,24234,115559,19161,3402,64292,9575,29870
10/14/2014,2014,10,14,41,3,0,1,357740,10088,28200,18021,24111,135129,19749,2977,73872,10450,33669
10/15/2014,2014,10,15,41,4,0,1,366529,10689,27401,18333,26164,136863,20358,2083,77169,10465,35546
10/16/2014,2014,10,16,41,5,0,1,364367,10666,27201,17971,24965,129178,19355,2044,72673,10086,34849
10/17/2014,2014,10,17,41,6,0,1,351994,10933,28483,17131,25017,133764,19504,1996,73652,9631,32887
10/18/2014,2014,10,18,41,7,1,0,326643,11930,28346,17423,23409,119757,18993,1744,66232,9369,30354
10/19/2014,2014,10,19,42,1,1,0,325125,11093,29224,17808,23956,116915,18970,1238,65009,9690,30549
10/20/2014,2014,10,20,42,2,0,1,367804,10982,29621,18687,28133,135660,21360,1558,75513,10527,34817
10/21/2014,2014,10,21,42,3,0,1,368820,10840,29304,18926,27474,137761,21313,2232,76351,10392,34755
10/22/2014,2014,10,22,42,4,0,1,362590,10869,29297,17246,25544,136276,20413,2397,74965,10422,34524
10/23/2014,2014,10,23,42,5,0,1,359205,10427,28696,17691,24881,135574,19507,1798,74575,10163,34979
10/24/2014,2014,10,24,42,6,0,1,352485,10297,29315,17334,23391,132785,18675,1168,73315,10247,34843
10/25/2014,2014,10,25,42,7,1,0,323086,10937,28000,17776,23265,118839,18004,996,66425,9025,30452
10/26/2014,2014,10,26,43,1,1,0,321445,11071,29137,17764,23140,117194,18569,938,64594,9307,29760
10/27/2014,2014,10,27,43,2,0,1,358390,10950,30512,18557,23252,134003,19616,1120,76283,10035,34498
10/28/2014,2014,10,28,43,3,0,1,359306,11481,29232,18488,24744,136554,19482,873,76656,9884,33829
10/29/2014,2014,10,29,43,4,0,1,363035,11450,28902,17917,24731,136343,19826,1084,77495,10387,35271
10/30/2014,2014,10,30,43,5,0,1,369703,11692,30038,18237,24843,137908,20108,1311,77720,11093,36528
10/31/2014,2014,10,31,43,6,0,1,371244,11626,31025,18671,25132,137546,21218,1151,78123,10858,35571
11/01/2014,2014,11,1,43,7,1,0,352242,12926,31392,19232,24429,128759,21544,1189,71442,10319,31484
11/02/2014,2014,11,2,44,1,1,0,339591,12330,30478,18677,22270,123295,19996,1143,69343,10237,32088
11/03/2014,2014,11,3,44,2,0,1,367007,11395,29694,19401,27001,136842,20154,859,77726,10810,33914
11/04/2014,2014,11,4,44,3,0,1,363652,11744,28490,20079,25608,138163,19671,718,77683,10147,33304
11/05/2014,2014,11,5,44,4,0,1,366668,11823,29530,16984,27105,139433,20217,906,76922,10399,34048
11/06/2014,2014,11,6,44,5,0,1,376653,11896,30071,19420,27452,139641,20620,1018,79017,10633,36901
11/07/2014,2014,11,7,44,6,0,1,377006,12427,30301,20509,26933,139914,21339,1104,78416,11014,35305
11/08/2014,2014,11,8,44,7,1,0,359600,13011,31469,20042,26926,129522,21389,1032,73056,10519,33364
11/09/2014,2014,11,9,45,1,1,0,347617,12823,31284,19054,25631,123690,20424,1019,70114,10501,33282
11/10/2014,2014,11,10,45,2,0,1,373351,12205,31005,21054,26134,137851,21369,1136,76473,11056,35568
11/11/2014,2014,11,11,45,3,0,1,361207,12302,29514,19603,23378,137643,19510,1024,75041,10157,33369
11/12/2014,2014,11,12,45,4,0,1,382387,11772,31294,20874,24218,142403,21958,1172,79586,11008,37451
11/13/2014,2014,11,13,45,5,0,1,396694,12059,32508,22039,25929,146270,22827,1304,82391,11353,39055
11/14/2014,2014,11,14,45,6,0,1,392684,12251,33770,20167,27291,144567,23455,1377,81035,11421,37824
11/15/2014,2014,11,15,45,7,1,0,371024,13208,33950,21832,23866,133206,22903,1398,74057,10741,35839
11/16/2014,2014,11,16,46,1,1,0,371936,13409,33460,21471,26685,131381,22850,1401,73930,10861,35546
11/17/2014,2014,11,17,46,2,0,1,404937,13312,33942,23001,27627,147876,24110,1400,83160,12401,37509
11/18/2014,2014,11,18,46,3,0,1,415600,13639,33453,22114,29613,154271,25559,1902,84839,12833,38178
11/19/2014,2014,11,19,46,4,0,1,422702,13918,33746,22811,29186,156422,25886,1479,86454,13041,39178
11/20/2014,2014,11,20,46,5,0,1,415415,14036,35084,22407,26860,154511,25175,1499,85018,12490,38198
11/21/2014,2014,11,21,46,6,0,1,415419,13608,35414,23059,28022,152489,25769,1511,85020,12619,39070
11/22/2014,2014,11,22,46,7,1,0,384393,13898,34052,21677,29106,138699,24099,2086,76415,11689,35275
11/23/2014,2014,11,23,47,1,1,0,358422,13515,33261,20687,26512,128265,21268,2249,70522,11297,32328
11/24/2014,2014,11,24,47,2,0,1,383574,13291,33404,19874,27048,141227,22703,2153,76323,11602,35053
11/25/2014,2014,11,25,47,3,0,1,405832,13786,35092,20548,28380,149087,24719,2385,80755,12519,38445
11/26/2014,2014,11,26,47,4,0,1,412431,14088,32734,22713,28390,150126,25258,2455,83908,12844,40444
11/27/2014,2014,11,27,47,5,0,1,412436,14741,34758,22631,29356,150063,25718,1860,83035,12880,39212
11/28/2014,2014,11,28,47,6,0,1,416534,14464,35881,23291,28488,151210,26537,1376,83363,12923,39557
11/29/2014,2014,11,29,47,7,1,0,383779,14769,34437,23027,28756,135977,23969,950,75937,11990,34423
11/30/2014,2014,11,30,48,1,1,0,356841,14381,33115,21041,27616,127065,21435,867,69695,11076,32174
12/01/2014,2014,12,1,48,2,0,1,401804,14539,34644,22283,27480,146154,24357,1134,82167,12491,38447
12/02/2014,2014,12,2,48,3,0,1,431577,14116,34960,25538,29848,156409,27662,1389,87457,13161,40455
12/03/2014,2014,12,3,48,4,0,1,417079,14027,33269,24002,29704,152436,25476,1101,86674,12829,38158
12/04/2014,2014,12,4,48,5,0,1,419314,13541,34182,23638,28892,153027,25751,1208,86327,12990,40213
12/05/2014,2014,12,5,48,6,0,1,416662,12887,33360,29432,26280,150355,25598,1020,85038,13234,40297
12/06/2014,2014,12,6,48,7,1,0,379769,14029,32018,22908,27892,135309,22949,880,76641,11878,35757
12/07/2014,2014,12,7,49,1,1,0,380959,14219,34305,24048,26790,134971,24339,1053,75482,11829,35186
12/08/2014,2014,12,8,49,2,0,1,415556,13431,34309,31082,26209,150549,25674,801,83408,13101,37809
12/09/2014,2014,12,9,49,3,0,1,410130,13945,33808,27495,26009,150098,24694,954,83265,12940,39254
12/10/2014,2014,12,10,49,4,0,1,414473,13542,34686,24654,28758,153479,25443,844,83519,13232,38024
12/11/2014,2014,12,11,49,5,0,1,425604,13529,34978,24398,29468,157545,27447,826,85939,13446,38578
12/12/2014,2014,12,12,49,6,0,1,413271,13257,33485,24463,30108,150697,25456,1081,81538,13165,39971
12/13/2014,2014,12,13,49,7,1,0,387908,13453,33225,22845,29179,137752,23961,954,77417,12223,37352
12/14/2014,2014,12,14,50,1,1,0,376936,13642,33526,22690,27447,133471,23026,1002,74161,11874,36261
12/15/2014,2014,12,15,50,2,0,1,405000,12897,33578,24094,28153,148673,24655,1111,80592,12969,38905
12/16/2014,2014,12,16,50,3,0,1,408986,13551,32439,24427,28577,150750,25090,1141,81369,12580,38235
12/17/2014,2014,12,17,50,4,0,1,404404,13829,33468,23950,28863,150197,23516,1080,80379,12335,37530
12/18/2014,2014,12,18,50,5,0,1,416528,13846,34364,23966,29673,153481,25136,1170,81465,12808,41162
12/19/2014,2014,12,19,50,6,0,1,413895,13476,34713,24904,27855,151851,26667,1307,80745,12433,40140
12/20/2014,2014,12,20,50,7,1,0,390170,13863,33651,23997,27232,138500,25252,1250,74427,11575,39238
12/21/2014,2014,12,21,51,1,1,0,378575,13605,32838,24036,27991,133277,23801,1237,74051,11085,36417
12/22/2014,2014,12,22,51,2,0,1,404612,12565,32970,25527,28894,147426,25292,1767,80813,11755,37730
12/23/2014,2014,12,23,51,3,0,1,395634,12309,32699,23282,28529,145299,24457,1058,79357,11156,37376
12/24/2014,2014,12,24,51,4,0,1,353209,12207,31401,21217,25186,130930,21943,1144,68954,9350,33225
12/25/2014,2014,12,25,51,5,0,1,325406,13004,27721,21713,21204,119706,21301,1945,59874,9901,30877
12/26/2014,2014,12,26,51,6,0,1,326205,11617,27621,20083,22741,119219,21172,2235,63105,9187,30458
12/27/2014,2014,12,27,51,7,1,0,335137,11521,29832,19625,25033,121772,21339,1719,65947,8971,31565
12/28/2014,2014,12,28,52,1,1,0,346651,13806,30581,19338,25340,123776,22291,1128,67385,9712,34120
12/29/2014,2014,12,29,52,2,0,1,383022,14782,33381,22874,25104,137759,25051,2374,74974,10605,36344
12/30/2014,2014,12,30,52,3,0,1,395671,15017,35061,24574,26085,141830,26836,2516,77203,10886,36917
12/31/2014,2014,12,31,52,4,0,1,389136,14623,35100,23732,27147,140639,27096,1483,75340,10488,34700
01/01/2015,2015,1,1,0,5,0,1,369939,14102,32929,23694,27536,131722,26096,1422,70327,10329,32514
01/02/2015,2015,1,2,0,6,0,1,383063,13501,33676,24484,25334,137659,25824,1538,74525,10508,35678
01/03/2015,2015,1,3,0,7,1,0,394156,15441,34090,26074,29573,136794,26753,2531,74419,11419,36674
01/04/2015,2015,1,4,1,1,1,0,379686,14747,34223,24603,28960,132033,24699,2495,72925,11123,34879
01/05/2015,2015,1,5,1,2,0,1,431984,14649,35117,26331,30100,156895,28622,1647,86091,13265,39543
01/06/2015,2015,1,6,1,3,0,1,444898,14260,34842,31455,29269,161315,29301,1357,89512,13281,40612
01/07/2015,2015,1,7,1,4,0,1,453511,15406,35320,32291,29775,165579,31224,1399,90124,13770,40225
01/08/2015,2015,1,8,1,5,0,1,458157,14450,34412,33543,32653,166414,31204,1388,90972,14315,40898
01/09/2015,2015,1,9,1,6,0,1,436333,14066,34071,30836,27715,162186,28853,1342,86483,13726,38948
01/10/2015,2015,1,10,1,7,1,0,420032,15296,34045,26170,30184,150824,28484,1390,82896,13473,38724
01/11/2015,2015,1,11,2,1,1,0,405604,15226,33716,26183,30461,142180,26960,1447,79296,12533,37416
01/12/2015,2015,1,12,2,2,0,1,429621,14654,33326,25548,30946,156224,27078,1368,87299,13306,40485
01/13/2015,2015,1,13,2,3,0,1,455779,14429,35035,28552,33566,165221,30851,1731,91338,13694,42673
01/14/2015,2015,1,14,2,4,0,1,453559,13783,34288,32953,30529,160325,29717,1832,91553,14051,43657
01/15/2015,2015,1,15,2,5,0,1,442751,13824,32918,32429,29437,160336,29194,1435,89237,13875,40688
01/16/2015,2015,1,16,2,6,0,1,429645,14303,34742,27450,27984,157103,28962,1416,84383,13648,39861
01/17/2015,2015,1,17,2,7,1,0,417167,14720,35232,28708,32328,146995,30461,1311,79047,13217,35562
01/18/2015,2015,1,18,3,1,1,0,387241,14221,33929,25663,29116,135161,25798,1156,73882,12323,35072
01/19/2015,2015,1,19,3,2,0,1,422007,13737,34490,26891,28154,151258,27537,1341,83284,13807,41684
01/20/2015,2015,1,20,3,3,0,1,437564,13987,36197,27963,29352,157421,29480,1528,86326,14036,42181
01/21/2015,2015,1,21,3,4,0,1,443479,14045,36212,28923,29265,159409,30323,1637,88258,13970,41839
01/22/2015,2015,1,22,3,5,0,1,427120,13804,35098,26711,29373,154604,28744,1799,84046,13380,40678
01/23/2015,2015,1,23,3,6,0,1,411090,12826,33636,26229,28036,150847,27104,2259,80800,13118,38753
01/24/2015,2015,1,24,3,7,1,0,393855,13203,34445,24414,26884,140660,26616,2405,77407,13040,37558
01/25/2015,2015,1,25,4,1,1,0,391576,14720,35130,25274,25978,139860,27437,1670,75828,12890,35552
01/26/2015,2015,1,26,4,2,0,1,439534,13501,36376,26817,31881,160557,29707,1509,87316,13807,40184
01/27/2015,2015,1,27,4,3,0,1,440019,12682,36348,26212,31191,161460,28110,1637,90056,13636,40753
01/28/2015,2015,1,28,4,4,0,1,433776,13213,35976,26366,29658,158593,27545,1592,88901,13718,40621
01/29/2015,2015,1,29,4,5,0,1,434521,13599,35029,27949,30935,158712,27546,1290,87883,14301,39850
01/30/2015,2015,1,30,4,6,0,1,432457,14139,36731,27075,29593,158883,27972,1696,85655,13577,38962
01/31/2015,2015,1,31,4,7,1,0,419855,15431,37584,31133,28148,146884,29194,2612,78994,13136,37892
02/01/2015,2015,2,1,5,1,1,0,413514,15846,37260,31295,27673,145496,28562,2471,78573,12310,36078
02/02/2015,2015,2,2,5,2,0,1,448650,15216,36332,33794,31053,162559,30175,1698,87694,12921,38566
02/03/2015,2015,2,3,5,3,0,1,444937,15450,35044,32602,29539,161106,29505,1471,88963,12305,41978
02/04/2015,2015,2,4,5,4,0,1,436475,15258,35142,31236,27889,159030,28104,1498,87484,13053,40054
02/05/2015,2015,2,5,5,5,0,1,439376,14482,35519,32099,28193,159603,29049,1588,85937,13624,40730
02/06/2015,2015,2,6,5,6,0,1,434185,14743,33879,32336,28528,158695,28262,1405,85039,13761,39477
02/07/2015,2015,2,7,5,7,1,0,409320,15433,34834,30795,28186,144363,27208,1501,79034,13206,36634
02/08/2015,2015,2,8,6,1,1,0,415859,14845,35990,32093,29989,144925,28489,1519,79855,13482,35612
02/09/2015,2015,2,9,6,2,0,1,447152,14018,35855,28847,34407,160642,29115,1644,88933,13906,41165
02/10/2015,2015,2,10,6,3,0,1,435353,13723,36015,26911,31408,157888,27983,1598,87270,13515,40957
02/11/2015,2015,2,11,6,4,0,1,436950,14496,35574,31070,27850,157393,28933,1510,87403,13372,40991
02/12/2015,2015,2,12,6,5,0,1,439203,14858,37058,31577,27908,159934,29589,1622,86962,13517,39038
02/13/2015,2015,2,13,6,6,0,1,453264,13743,38022,33589,30719,163379,31941,1713,88918,13886,40311
02/14/2015,2015,2,14,6,7,1,0,421078,15090,38061,32160,29200,148103,29334,1514,80546,13092,36349
02/15/2015,2015,2,15,7,1,1,0,437739,14911,38621,31860,29764,154109,32021,1854,82707,13726,38725
02/16/2015,2015,2,16,7,2,0,1,442408,14702,37285,32813,30618,153533,30935,1943,85155,14221,41983
02/17/2015,2015,2,17,7,3,0,1,452246,15102,36056,33035,30746,161628,29974,1847,89922,14487,41851
02/18/2015,2015,2,18,7,4,0,1,450899,15142,35759,29466,31819,163456,29469,1788,90451,13750,41506
02/19/2015,2015,2,19,7,5,0,1,458631,15018,37189,33016,28904,167372,31361,1829,91054,14149,41847
02/20/2015,2015,2,20,7,6,0,1,463075,14995,38419,33149,29728,169189,30779,1891,92254,14200,41745
02/21/2015,2015,2,21,7,7,1,0,433614,13532,36138,29926,31522,153096,30218,1772,85339,13575,40317
02/22/2015,2015,2,22,8,1,1,0,417103,15149,36424,27108,29875,147019,28585,1614,81564,13385,37604
02/23/2015,2015,2,23,8,2,0,1,456040,13837,36990,32323,29367,166363,30864,1789,91622,14454,41291
02/24/2015,2015,2,24,8,3,0,1,456822,12342,35947,32532,31435,168832,31047,1689,92601,14664,40313
02/25/2015,2015,2,25,8,4,0,1,444872,12617,35471,30167,28537,163642,29473,1723,90362,14043,40064
02/26/2015,2015,2,26,8,5,0,1,454216,12729,37126,31675,30112,165864,30693,1818,91188,14007,41907
02/27/2015,2015,2,27,8,6,0,1,445576,13114,36860,31312,28196,163683,30143,1717,89116,13964,40728
02/28/2015,2015,2,28,8,7,1,0,413722,12551,35249,27058,28216,148375,27803,1958,81595,13325,37741
03/01/2015,2015,3,1,9,1,1,0,403999,11690,34986,25354,29767,143258,26984,2657,78749,12865,37501
03/02/2015,2015,3,2,9,2,0,1,418757,11840,34566,24976,29019,155619,26445,2195,84890,13331,37504
03/03/2015,2015,3,3,9,3,0,1,434313,12673,35658,25968,31500,157809,28794,1492,88036,13598,39567
03/04/2015,2015,3,4,9,4,0,1,415621,13991,34914,24045,29356,151083,26649,1503,84116,13214,37846
03/05/2015,2015,3,5,9,5,0,1,434616,12867,35062,25760,29298,160686,28288,1973,88894,13837,39974
03/06/2015,2015,3,6,9,6,0,1,431166,12961,36133,25551,30950,159119,27983,2615,86565,13445,38101
03/07/2015,2015,3,7,9,7,1,0,396173,13103,35277,23785,28795,142523,25542,2676,78287,12660,34599
03/08/2015,2015,3,8,10,1,1,0,373309,13523,34107,22803,27838,133245,23683,2306,72535,11968,32417
03/09/2015,2015,3,9,10,2,0,1,388633,12990,33967,23057,25066,143586,22639,1201,79871,11779,35846
03/10/2015,2015,3,10,10,3,0,1,388708,11896,31887,22629,24310,145606,21900,430,81357,12091,37751
03/11/2015,2015,3,11,10,4,0,1,375266,10587,32792,21500,23350,142218,21131,-739,79591,11500,35748
03/12/2015,2015,3,12,10,5,0,1,384645,11060,33794,22908,23694,143804,22452,2498,78031,11865,35141
03/13/2015,2015,3,13,10,6,0,1,384284,11048,34084,24305,25736,141580,21541,2203,76758,11965,34750
03/14/2015,2015,3,14,10,7,1,0,360270,10118,33415,21809,28496,127574,21286,1254,72476,11042,32745
03/15/2015,2015,3,15,11,1,1,0,352323,11630,31533,20747,27603,124249,20653,1248,70599,10952,32208
03/16/2015,2015,3,16,11,2,0,1,376506,12082,32169,21936,26099,137208,20528,1224,78450,11689,34542
03/17/2015,2015,3,17,11,3,0,1,376936,12553,32843,21719,25514,140604,20761,1101,76743,11708,33099
03/18/2015,2015,3,18,11,4,0,1,389318,12482,32852,22550,25601,144789,21965,1372,79550,12255,35301
