Date,year,month,day,week,weekday,weekend,workday,Ontario_demand,northwest,northeast,ottawa,east,toronto,essa,bruce,southwest,niagara,west
10/12/2014,2014,10,12,41,1,1,0,14414,487,1301,838,1068,5254,961,143,2832,416,1326
10/13/2014,2014,10,13,41,2,0,1,15516,503,1317,812,1247,5602,972,153,3027,441,1413
10/14/2014,2014,10,14,41,3,0,1,17763,468,1265,918,1333,6667,1050,129,3603,533,1673
10/15/2014,2014,10,15,41,4,0,1,17537,537,1227,947,1329,6550,1044,116,3656,500,1717
10/16/2014,2014,10,16,41,5,0,1,17598,515,1262,945,1271,6544,1039,91,3636,501,1695
10/17/2014,2014,10,17,41,6,0,1,16475,533,1311,816,1257,6304,994,91,3414,451,1500
10/18/2014,2014,10,18,41,7,1,0,15817,539,1357,901,1137,5696,984,91,3126,447,1461
10/19/2014,2014,10,19,42,1,1,0,16287,541,1320,979,1233,5844,1006,59,3198,492,1527
10/20/2014,2014,10,20,42,2,0,1,17679,532,1330,955,1391,6592,1091,105,3635,522,1670
10/21/2014,2014,10,21,42,3,0,1,17559,524,1369,925,1356,6647,1082,99,3598,507,1600
10/22/2014,2014,10,22,42,4,0,1,17600,538,1360,856,1276,6498,1097,106,3593,525,1679
10/23/2014,2014,10,23,42,5,0,1,17452,535,1300,889,1292,6463,1026,107,3583,502,1734
10/24/2014,2014,10,24,42,6,0,1,16698,478,1297,863,1261,6180,994,58,3434,479,1645
10/25/2014,2014,10,25,42,7,1,0,15240,488,1225,885,1169,5606,900,48,3139,415,1408
10/26/2014,2014,10,26,43,1,1,0,16177,518,1309,982,1197,5835,990,53,3212,465,1574
10/27/2014,2014,10,27,43,2,0,1,17317,527,1374,961,1244,6531,1030,55,3582,503,1613
10/28/2014,2014,10,28,43,3,0,1,17234,576,1325,929,1270,6534,1003,46,3597,506,1608
10/29/2014,2014,10,29,43,4,0,1,17547,567,1359,931,1283,6576,1049,52,3689,530,1702
10/30/2014,2014,10,30,43,5,0,1,17784,568,1446,927,1267,6614,1065,76,3660,552,1759
10/31/2014,2014,10,31,43,6,0,1,17234,566,1397,972,1225,6434,1034,60,3562,503,1644
11/01/2014,2014,11,1,43,7,1,0,16859,584,1396,1027,1181,6136,1103,57,3393,499,1547
11/02/2014,2014,11,2,44,1,1,0,16975,560,1358,1044,1279,6153,1105,56,3422,506,1595
11/03/2014,2014,11,3,44,2,0,1,18152,556,1397,989,1439,6786,1048,42,3772,525,1693
11/04/2014,2014,11,4,44,3,0,1,17917,577,1279,1074,1327,6871,1039,34,3794,493,1605
11/05/2014,2014,11,5,44,4,0,1,17994,583,1376,924,1433,6859,1062,50,3738,524,1698
11/06/2014,2014,11,6,44,5,0,1,18293,588,1394,1043,1340,6842,1064,47,3810,531,1770
11/07/2014,2014,11,7,44,6,0,1,18228,600,1420,1104,1294,6782,1114,59,3748,551,1779
11/08/2014,2014,11,8,44,7,1,0,17418,599,1450,1098,1294,6206,1095,48,3503,524,1587
11/09/2014,2014,11,9,45,1,1,0,17441,590,1376,1105,1298,6223,1123,49,3474,491,1585
11/10/2014,2014,11,10,45,2,0,1,18055,588,1363,1131,1303,6910,1109,56,3662,520,1678
11/11/2014,2014,11,11,45,3,0,1,17735,609,1375,1059,1211,6764,1039,53,3659,498,1675
11/12/2014,2014,11,12,45,4,0,1,19008,530,1435,1134,1241,7088,1184,58,3921,545,1874
11/13/2014,2014,11,13,45,5,0,1,19142,595,1500,1194,1270,7156,1182,66,3927,562,1857
11/14/2014,2014,11,14,45,6,0,1,18738,586,1469,1022,1424,6901,1196,62,3784,567,1810
11/15/2014,2014,11,15,45,7,1,0,18097,602,1511,1141,1247,6438,1188,64,3558,535,1710
11/16/2014,2014,11,16,46,1,1,0,18664,625,1588,1134,1381,6598,1223,67,3652,557,1726
11/17/2014,2014,11,17,46,2,0,1,19259,633,1491,1200,1348,7320,1219,66,3979,617,1759
11/18/2014,2014,11,18,46,3,0,1,20100,669,1466,1143,1500,7538,1330,124,4083,624,1853
11/19/2014,2014,11,19,46,4,0,1,20102,670,1503,1174,1444,7572,1299,69,4099,614,1826
11/20/2014,2014,11,20,46,5,0,1,19909,681,1558,1140,1440,7499,1273,72,4081,620,1842
11/21/2014,2014,11,21,46,6,0,1,19572,609,1594,1189,1436,7237,1281,71,3911,618,1844
11/22/2014,2014,11,22,46,7,1,0,18201,614,1506,1097,1379,6573,1195,98,3552,565,1648
11/23/2014,2014,11,23,47,1,1,0,17642,595,1485,1114,1296,6411,1153,101,3479,564,1574
11/24/2014,2014,11,24,47,2,0,1,18655,645,1511,1043,1313,6888,1164,101,3678,593,1735
11/25/2014,2014,11,25,47,3,0,1,19828,644,1555,1121,1386,7382,1280,109,3906,610,1868
11/26/2014,2014,11,26,47,4,0,1,19941,694,1460,1155,1414,7327,1274,111,4024,625,1903
11/27/2014,2014,11,27,47,5,0,1,19683,695,1653,1196,1416,7284,1298,113,3970,630,1845
11/28/2014,2014,11,28,47,6,0,1,19947,660,1561,1154,1476,7247,1288,65,3960,625,1859
11/29/2014,2014,11,29,47,7,1,0,18264,638,1533,1165,1380,6530,1209,51,3593,566,1638
11/30/2014,2014,11,30,48,1,1,0,17699,630,1478,1136,1330,6343,1137,51,3556,559,1601
12/01/2014,2014,12,1,48,2,0,1,20136,702,1540,1201,1438,7359,1328,60,4151,635,1935
12/02/2014,2014,12,2,48,3,0,1,20938,641,1538,1315,1599,7562,1407,69,4205,644,1949
12/03/2014,2014,12,3,48,4,0,1,20101,656,1526,1206,1410,7452,1267,50,4169,620,1832
12/04/2014,2014,12,4,48,5,0,1,20425,594,1555,1219,1590,7423,1339,59,4139,656,1969
12/05/2014,2014,12,5,48,6,0,1,19643,595,1445,1428,1259,7149,1241,51,4020,628,1906
12/06/2014,2014,12,6,48,7,1,0,18244,648,1438,1210,1322,6576,1204,41,3664,581,1681
12/07/2014,2014,12,7,49,1,1,0,19411,628,1589,1318,1489,6812,1346,56,3796,625,1780
12/08/2014,2014,12,8,49,2,0,1,20319,647,1567,1585,1324,7403,1303,42,4037,636,1834
12/09/2014,2014,12,9,49,3,0,1,19781,662,1551,1443,1224,7310,1257,49,3998,642,1868
12/10/2014,2014,12,10,49,4,0,1,20226,605,1585,1299,1414,7535,1337,62,4057,653,1849
12/11/2014,2014,12,11,49,5,0,1,20170,652,1560,1273,1401,7584,1372,40,4055,660,1822
12/12/2014,2014,12,12,49,6,0,1,19467,596,1464,1260,1407,7185,1252,51,3845,636,1893
12/13/2014,2014,12,13,49,7,1,0,18739,615,1504,1217,1372,6668,1222,47,3707,597,1737
12/14/2014,2014,12,14,50,1,1,0,18903,620,1572,1207,1394,6639,1232,56,3669,616,1773
12/15/2014,2014,12,15,50,2,0,1,19850,629,1533,1282,1375,7368,1283,51,3868,642,1873
12/16/2014,2014,12,16,50,3,0,1,19884,656,1497,1296,1408,7342,1264,56,3970,600,1806
12/17/2014,2014,12,17,50,4,0,1,19702,667,1511,1258,1397,7403,1207,55,3886,606,1834
12/18/2014,2014,12,18,50,5,0,1,20063,659,1544,1238,1469,7430,1296,55,3933,619,1967
12/19/2014,2014,12,19,50,6,0,1,19675,634,1558,1286,1325,7252,1337,61,3844,585,1903
12/20/2014,2014,12,20,50,7,1,0,18712,629,1475,1261,1357,6661,1290,58,3544,580,1856
12/21/2014,2014,12,21,51,1,1,0,18634,615,1485,1258,1388,6531,1256,59,3674,573,1786
12/22/2014,2014,12,22,51,2,0,1,19439,584,1519,1295,1383,7183,1284,111,3916,573,1799
12/23/2014,2014,12,23,51,3,0,1,18766,602,1533,1197,1332,6976,1226,48,3778,542,1785
12/24/2014,2014,12,24,51,4,0,1,16489,585,1397,1048,1206,6187,1083,54,3283,442,1531
12/25/2014,2014,12,25,51,5,0,1,15757,573,1229,1150,1094,5707,1071,94,2901,457,1466
12/26/2014,2014,12,26,51,6,0,1,16030,517,1290,1088,1137,5823,1102,103,3137,465,1518
12/27/2014,2014,12,27,51,7,1,0,16457,531,1370,1019,1251,5951,1113,101,3256,459,1496
12/28/2014,2014,12,28,52,1,1,0,17410,677,1417,1054,1338,6198,1205,102,3362,513,1671
12/29/2014,2014,12,29,52,2,0,1,19031,696,1552,1207,1369,6798,1314,105,3650,555,1798
12/30/2014,2014,12,30,52,3,0,1,19290,717,1598,1288,1366,6935,1363,115,3731,546,1802
12/31/2014,2014,12,31,52,4,0,1,18732,668,1549,1253,1343,6795,1365,68,3601,530,1625
01/01/2015,2015,1,1,0,5,0,1,18002,604,1513,1108,1411,6351,1325,63,3416,511,1588
01/02/2015,2015,1,2,0,6,0,1,18821,663,1539,1221,1410,6733,1320,79,3633,550,1729
01/03/2015,2015,1,3,0,7,1,0,19538,697,1505,1254,1532,6792,1355,116,3720,591,1775
01/04/2015,2015,1,4,1,1,1,0,18691,654,1588,1190,1461,6611,1303,115,3626,551,1672
01/05/2015,2015,1,5,1,2,0,1,20999,685,1559,1407,1546,7762,1461,101,4081,666,1962
01/06/2015,2015,1,6,1,3,0,1,20593,656,1532,1528,1405,7654,1430,62,4134,636,1870
01/07/2015,2015,1,7,1,4,0,1,21814,719,1589,1638,1545,7936,1584,66,4246,681,2011
01/08/2015,2015,1,8,1,5,0,1,20999,684,1520,1627,1630,7795,1474,65,4141,650,1928
01/09/2015,2015,1,9,1,6,0,1,20623,631,1500,1480,1342,7653,1405,62,4016,656,1853
01/10/2015,2015,1,10,1,7,1,0,20131,672,1499,1360,1512,7217,1435,64,3947,650,1862
01/11/2015,2015,1,11,2,1,1,0,19657,692,1513,1300,1544,6904,1348,68,3825,614,1817
01/12/2015,2015,1,12,2,2,0,1,20306,666,1453,1312,1463,7624,1387,67,4105,632,1883
01/13/2015,2015,1,13,2,3,0,1,21028,664,1553,1428,1597,7770,1505,83,4129,638,2016
01/14/2015,2015,1,14,2,4,0,1,20784,633,1492,1599,1444,7501,1423,109,4174,663,2034
01/15/2015,2015,1,15,2,5,0,1,20586,660,1502,1543,1382,7639,1438,66,4127,652,1862
01/16/2015,2015,1,16,2,6,0,1,20483,664,1571,1372,1415,7459,1456,74,3989,651,1941
01/17/2015,2015,1,17,2,7,1,0,19369,648,1560,1386,1616,6853,1467,60,3638,603,1633
01/18/2015,2015,1,18,3,1,1,0,18929,649,1542,1311,1380,6655,1309,56,3614,599,1767
01/19/2015,2015,1,19,3,2,0,1,20372,648,1529,1362,1474,7459,1418,68,4020,673,1961
01/20/2015,2015,1,20,3,3,0,1,20664,660,1599,1397,1512,7551,1471,73,4106,661,1923
01/21/2015,2015,1,21,3,4,0,1,20697,678,1579,1372,1514,7550,1455,76,4084,653,1976
01/22/2015,2015,1,22,3,5,0,1,20082,631,1610,1288,1498,7380,1399,113,3911,625,1925
01/23/2015,2015,1,23,3,6,0,1,19292,613,1452,1240,1411,7157,1320,98,3762,607,1815
01/24/2015,2015,1,24,3,7,1,0,18528,604,1546,1157,1374,6663,1305,108,3668,597,1726
01/25/2015,2015,1,25,4,1,1,0,19542,674,1568,1323,1449,7001,1432,102,3795,614,1777
01/26/2015,2015,1,26,4,2,0,1,20679,608,1626,1345,1583,7654,1477,69,4085,639,1965
01/27/2015,2015,1,27,4,3,0,1,20803,585,1613,1316,1564,7604,1395,76,4192,640,1946
01/28/2015,2015,1,28,4,4,0,1,20490,629,1608,1303,1518,7475,1367,79,4159,676,1940
01/29/2015,2015,1,29,4,5,0,1,20239,650,1562,1317,1572,7498,1330,66,4128,632,1846
01/30/2015,2015,1,30,4,6,0,1,20656,666,1653,1308,1535,7566,1422,119,3997,647,1943
01/31/2015,2015,1,31,4,7,1,0,19359,687,1625,1518,1345,6850,1375,116,3634,603,1753
02/01/2015,2015,2,1,5,1,1,0,20358,699,1647,1569,1402,7263,1434,114,3900,603,1718
02/02/2015,2015,2,2,5,2,0,1,20857,681,1604,1607,1457,7697,1467,82,4090,594,1930
02/03/2015,2015,2,3,5,3,0,1,20738,686,1539,1545,1447,7577,1411,67,4131,582,2184
02/04/2015,2015,2,4,5,4,0,1,20468,666,1556,1477,1289,7570,1372,71,4095,637,1897
02/05/2015,2015,2,5,5,5,0,1,20542,660,1583,1592,1373,7578,1449,75,4018,666,1908
02/06/2015,2015,2,6,5,6,0,1,20093,681,1495,1498,1398,7361,1346,66,3891,645,1842
02/07/2015,2015,2,7,5,7,1,0,19201,696,1569,1485,1352,6836,1339,69,3675,615,1696
02/08/2015,2015,2,8,6,1,1,0,20227,651,1561,1585,1496,7183,1438,74,3839,652,1741
02/09/2015,2015,2,9,6,2,0,1,20899,619,1593,1382,1627,7707,1439,77,4172,656,1947
02/10/2015,2015,2,10,6,3,0,1,20501,635,1578,1342,1484,7472,1379,79,4119,640,1960
02/11/2015,2015,2,11,6,4,0,1,20628,699,1556,1522,1371,7502,1392,71,4093,625,1892
02/12/2015,2015,2,12,6,5,0,1,21018,666,1637,1535,1360,7737,1538,80,4053,638,1990
02/13/2015,2015,2,13,6,6,0,1,20674,638,1698,1605,1452,7523,1519,84,4038,627,1906
02/14/2015,2015,2,14,6,7,1,0,19879,670,1722,1516,1366,7049,1465,71,3833,629,1753
02/15/2015,2015,2,15,7,1,1,0,20866,687,1663,1598,1465,7402,1608,86,3922,668,1904
02/16/2015,2015,2,16,7,2,0,1,20663,658,1623,1598,1429,7315,1491,88,3999,681,1983
02/17/2015,2015,2,17,7,3,0,1,20880,712,1550,1559,1450,7655,1441,84,4098,664,1950
02/18/2015,2015,2,18,7,4,0,1,20728,674,1578,1385,1557,7669,1440,84,4195,653,1929
02/19/2015,2015,2,19,7,5,0,1,21494,741,1655,1592,1392,7912,1613,86,4160,637,2027
02/20/2015,2015,2,20,7,6,0,1,20947,683,1712,1542,1423,7626,1554,93,4221,671,1963
02/21/2015,2015,2,21,7,7,1,0,19912,684,1597,1371,1559,7089,1407,80,3862,625,1849
02/22/2015,2015,2,22,8,1,1,0,19978,684,1640,1339,1446,7142,1420,75,3878,655,1788
02/23/2015,2015,2,23,8,2,0,1,21272,634,1650,1605,1448,7909,1516,90,4187,678,1984
02/24/2015,2015,2,24,8,3,0,1,21127,559,1540,1556,1546,7864,1467,78,4285,656,1889
02/25/2015,2015,2,25,8,4,0,1,20932,576,1573,1533,1378,7686,1498,84,4177,675,1973
02/26/2015,2015,2,26,8,5,0,1,20984,576,1619,1539,1439,7726,1508,85,4202,657,1975
02/27/2015,2015,2,27,8,6,0,1,20529,605,1625,1469,1405,7553,1456,83,4072,652,1918
02/28/2015,2015,2,28,8,7,1,0,19160,562,1563,1276,1437,6861,1353,112,3738,615,1823
03/01/2015,2015,3,1,9,1,1,0,19341,542,1540,1337,1434,6911,1335,118,3759,631,1786
03/02/2015,2015,3,2,9,2,0,1,20198,552,1545,1215,1509,7503,1370,109,4083,667,1879
03/03/2015,2015,3,3,9,3,0,1,20035,602,1542,1274,1558,7354,1375,78,4071,634,1778
03/04/2015,2015,3,4,9,4,0,1,19914,667,1563,1210,1492,7292,1367,69,4027,637,1758
03/05/2015,2015,3,5,9,5,0,1,20827,623,1586,1316,1546,7606,1443,121,4165,662,1967
03/06/2015,2015,3,6,9,6,0,1,20013,584,1616,1257,1509,7322,1365,120,3986,614,1810
03/07/2015,2015,3,7,9,7,1,0,18409,601,1538,1187,1421,6624,1252,120,3572,581,1611
03/08/2015,2015,3,8,10,1,1,0,17791,612,1522,1170,1347,6383,1199,103,3465,553,1531
03/09/2015,2015,3,9,10,2,0,1,18627,589,1516,1155,1293,6735,1165,101,3808,600,1743
03/10/2015,2015,3,10,10,3,0,1,18289,556,1454,1123,1257,6768,1128,44,3765,567,1751
03/11/2015,2015,3,11,10,4,0,1,18002,491,1541,1079,1222,6595,1127,95,3713,541,1757
03/12/2015,2015,3,12,10,5,0,1,18386,520,1514,1181,1272,6706,1142,115,3634,585,1722
03/13/2015,2015,3,13,10,6,0,1,17734,494,1521,1167,1275,6499,1074,104,3514,558,1635
03/14/2015,2015,3,14,10,7,1,0,16444,464,1462,1034,1313,5856,1062,62,3296,509,1521
03/15/2015,2015,3,15,11,1,1,0,16899,551,1405,1039,1299,5900,1047,58,3386,518,1547
03/16/2015,2015,3,16,11,2,0,1,17603,574,1466,1057,1296,6443,1042,62,3612,562,1594
03/17/2015,2015,3,17,11,3,0,1,18434,564,1516,1103,1305,6623,1146,51,3617,580,1645
03/18/2015,2015,3,18,11,4,0,1,18557,576,1457,1135,1331,6728,1170,68,3746,577,1711
03/19/2015,2015,3,19,11,5,0,1,18305,544,1490,1121,1316,6600,1192,67,3670,575,1730
03/20/2015,2015,3,20,11,6,0,1,17247,556,1482,1134,1258,6408,1085,61,3448,543,1682
03/21/2015,2015,3,21,11,7,1,0,16792,572,1486,1031,1287,5941,1113,51,3235,499,1564
03/22/2015,2015,3,22,12,1,1,0,18080,574,1491,1168,1419,6321,1231,67,3452,547,1657
03/23/2015,2015,3,23,12,2,0,1,19345,560,1603,1237,1496,6970,1274,74,3810,606,1818
03/24/2015,2015,3,24,12,3,0,1,18545,519,1593,1171,1399,6777,1243,76,3743,591,1739
03/25/2015,2015,3,25,12,4,0,1,18209,568,1575,1105,1325,6918,1159,56,3714,550,1627
03/26/2015,2015,3,26,12,5,0,1,18138,578,1467,1152,1242,6703,1151,62,3633,604,1732
03/27/2015,2015,3,27,12,6,0,1,18326,575,1522,1152,1276,6699,1221,115,3660,583,1710
03/28/2015,2015,3,28,12,7,1,0,17079,572,1516,1135,1259,6091,1140,117,3275,588,1640
03/29/2015,2015,3,29,13,1,1,0,17137,576,1510,1085,1270,6127,1105,108,3370,535,1479
03/30/2015,2015,3,30,13,2,0,1,18102,574,1485,1252,1119,6578,1123,113,3664,567,1650
03/31/2015,2015,3,31,13,3,0,1,17944,542,1496,1188,1233,6556,1121,70,3632,574,1704
04/01/2015,2015,4,1,13,4,0,1,17478,551,1517,1073,1289,6505,1096,68,3615,537,1609
04/02/2015,2015,4,2,13,5,0,1,17043,517,1393,1052,1238,6244,1000,57,3493,492,1552
04/03/2015,2015,4,3,13,6,0,1,15336,513,1393,887,1099,5430,935,61,3107,460,1487
04/04/2015,2015,4,4,13,7,1,0,15984,565,1438,942,1192,5674,991,62,3242,470,1397
04/05/2015,2015,4,5,14,1,1,0,16006,563,1420,927,1198,5660,982,64,3223,481,1451
04/06/2015,2015,4,6,14,2,0,1,17543,564,1422,1109,1232,6407,1066,57,3579,563,1675
04/07/2015,2015,4,7,14,3,0,1,17422,591,1401,1038,1196,6500,1063,53,3644,537,1592
04/08/2015,2015,4,8,14,4,0,1,18462,576,1412,1053,1339,6888,1168,109,3749,557,1712
04/09/2015,2015,4,9,14,5,0,1,17804,589,1462,1077,1249,6735,1132,118,3666,515,1599
04/10/2015,2015,4,10,14,6,0,1,17059,556,1462,996,1159,6262,1088,99,3377,497,1558
04/11/2015,2015,4,11,14,7,1,0,15360,523,1376,893,1093,5755,985,84,3044,502,1463
04/12/2015,2015,4,12,15,1,1,0,15298,510,1277,915,1105,5516,929,77,2932,508,1460
04/13/2015,2015,4,13,15,2,0,1,16544,542,1340,957,1111,6233,980,61,3476,486,1514
04/14/2015,2015,4,14,15,3,0,1,16292,500,1301,962,1080,6110,954,71,3323,504,1619
04/15/2015,2015,4,15,15,4,0,1,16321,506,1260,980,1107,6128,955,208,3254,532,1535
04/16/2015,2015,4,16,15,5,0,1,16688,508,1336,929,1118,6222,980,105,3288,552,1595
04/17/2015,2015,4,17,15,6,0,1,15605,491,1279,914,1002,6136,904,101,3154,504,1515
04/18/2015,2015,4,18,15,7,1,0,14330,487,1206,875,965,5320,845,95,2801,442,1332
04/19/2015,2015,4,19,16,1,1,0,15276,524,1298,863,1120,5580,892,69,2956,470,1338
04/20/2015,2015,4,20,16,2,0,1,16442,549,1374,1024,1261,6491,952,68,3355,511,1476
04/21/2015,2015,4,21,16,3,0,1,16650,544,1292,977,1115,6355,1015,82,3310,520,1532
04/22/2015,2015,4,22,16,4,0,1,17157,548,1290,966,1222,6494,1065,86,3501,539,1579
04/23/2015,2015,4,23,16,5,0,1,17495,547,1325,950,1244,6637,1127,86,3444,590,1689
04/24/2015,2015,4,24,16,6,0,1,16409,505,1275,1066,1084,6422,1044,94,3293,528,1545
04/25/2015,2015,4,25,16,7,1,0,14873,479,1325,883,1029,5492,905,90,2906,503,1525
04/26/2015,2015,4,26,17,1,1,0,15215,512,1317,960,1021,5551,938,133,2838,502,1558
04/27/2015,2015,4,27,17,2,0,1,16269,503,1331,996,1020,6186,958,85,3309,548,1652
04/28/2015,2015,4,28,17,3,0,1,15880,505,1209,982,982,6081,920,81,3239,516,1587
04/29/2015,2015,4,29,17,4,0,1,15980,499,1274,993,968,6113,931,83,3180,524,1573
04/30/2015,2015,4,30,17,5,0,1,15724,524,1238,930,1016,6078,923,80,3180,514,1577
05/01/2015,2015,5,1,17,6,0,1,15612,503,1219,960,941,6074,894,91,3080,515,1602
05/02/2015,2015,5,2,17,7,1,0,14329,486,1249,798,1010,5297,837,87,2790,470,1474
05/03/2015,2015,5,3,18,1,1,0,14829,455,1218,862,1052,5484,883,82,2809,488,1477
05/04/2015,2015,5,4,18,2,0,1,16054,473,1191,942,1110,6343,936,114,3228,524,1593
05/05/2015,2015,5,5,18,3,0,1,16101,515,1205,829,1170,6159,918,124,3167,547,1613
05/06/2015,2015,5,6,18,4,0,1,16079,477,1245,867,1162,6220,913,125,3165,528,1622
05/07/2015,2015,5,7,18,5,0,1,16433,502,1239,944,1195,6340,955,121,3349,536,1665
05/08/2015,2015,5,8,18,6,0,1,16726,478,1188,992,1304,6593,1004,164,3316,579,1729
05/09/2015,2015,5,9,18,7,1,0,16382,521,1229,1057,1137,6099,979,225,3098,585,1644
05/10/2015,2015,5,10,19,1,1,0,16134,522,1192,948,1061,6030,921,206,3210,570,1623
05/11/2015,2015,5,11,19,2,0,1,17107,507,1246,865,1261,6449,962,106,3673,576,1803
05/12/2015,2015,5,12,19,3,0,1,16307,511,1316,885,1316,6258,947,62,3423,472,1492
05/13/2015,2015,5,13,19,4,0,1,16224,484,1256,845,1227,6095,929,61,3313,501,1627
05/14/2015,2015,5,14,19,5,0,1,16101,533,1216,842,1218,6051,926,59,3327,465,1624
05/15/2015,2015,5,15,19,6,0,1,15697,506,1214,844,1202,6034,976,61,3253,462,1630
05/16/2015,2015,5,16,19,7,1,0,14754,449,1151,857,991,5358,922,59,2956,448,1527
05/17/2015,2015,5,17,20,1,1,0,14595,485,1121,878,968,5356,898,95,2897,459,1530
05/18/2015,2015,5,18,20,2,0,1,16428,503,1156,1059,1191,6030,1026,95,3297,511,1670
05/19/2015,2015,5,19,20,3,0,1,15962,494,1258,1002,1189,6224,927,100,3258,462,1577
05/20/2015,2015,5,20,20,4,0,1,16044,471,1193,804,1251,5958,957,122,3268,461,1615
05/21/2015,2015,5,21,20,5,0,1,16063,446,1231,881,1176,6129,931,114,3296,479,1571
05/22/2015,2015,5,22,20,6,0,1,15721,471,1225,837,1199,6046,984,123,3151,457,1545
05/23/2015,2015,5,23,20,7,1,0,14144,463,1152,772,1070,5247,847,101,2766,414,1417
05/24/2015,2015,5,24,21,1,1,0,15783,471,1241,892,1122,5760,944,162,3041,507,1523
05/25/2015,2015,5,25,21,2,0,1,17558,436,1252,1017,1166,6838,1054,139,3666,582,1733
05/26/2015,2015,5,26,21,3,0,1,19158,394,1207,1173,1289,7848,1207,133,4071,647,1875
05/27/2015,2015,5,27,21,4,0,1,18772,454,1226,1235,1232,7689,1124,61,4024,605,1737
05/28/2015,2015,5,28,21,5,0,1,17977,488,1271,1028,1146,7328,1033,54,3789,584,1816
05/29/2015,2015,5,29,21,6,0,1,17573,448,1293,987,1231,7136,1034,53,3588,589,1817
05/30/2015,2015,5,30,21,7,1,0,16834,458,1199,1105,1200,6775,992,54,3533,606,1705
05/31/2015,2015,5,31,22,1,1,0,14626,439,1187,862,1110,5392,894,93,2966,453,1340
06/01/2015,2015,6,1,22,2,0,1,16027,423,1263,864,1144,6149,930,106,3293,497,1593
06/02/2015,2015,6,2,22,3,0,1,15986,474,1229,880,1129,6204,947,95,3284,489,1622
06/03/2015,2015,6,3,22,4,0,1,15955,465,1181,943,1090,6253,1001,55,3252,518,1657
06/04/2015,2015,6,4,22,5,0,1,16735,427,1262,1027,1131,6551,1056,52,3371,548,1780
06/05/2015,2015,6,5,22,6,0,1,17285,467,1199,1045,1142,6828,1018,52,3651,604,1801
06/06/2015,2015,6,6,22,7,1,0,14554,458,1138,787,1070,5363,909,54,2889,451,1475
06/07/2015,2015,6,7,23,1,1,0,15261,458,1215,900,1126,5465,972,50,2989,530,1627
06/08/2015,2015,6,8,23,2,0,1,17094,486,1172,991,1152,6724,1042,104,3541,556,1756
06/09/2015,2015,6,9,23,3,0,1,17015,476,1208,917,1189,6728,1021,95,3471,556,1800
06/10/2015,2015,6,10,23,4,0,1,18099,483,1240,998,1153,7237,1039,96,3779,576,1936
06/11/2015,2015,6,11,23,5,0,1,17265,436,1207,1005,1136,7028,1032,104,3617,571,1730
06/12/2015,2015,6,12,23,6,0,1,16678,464,1147,943,1151,6548,990,53,3387,560,1705
06/13/2015,2015,6,13,23,7,1,0,15311,443,1193,973,1024,5766,919,58,3020,499,1561
06/14/2015,2015,6,14,24,1,1,0,15816,459,1212,912,1173,5630,954,58,3171,514,1803
06/15/2015,2015,6,15,24,2,0,1,18951,451,1149,1139,1207,7402,1099,50,4023,603,2115
06/16/2015,2015,6,16,24,3,0,1,18336,455,1142,1152,1148,7572,987,79,3995,607,1868
06/17/2015,2015,6,17,24,4,0,1,17103,476,1114,973,1144,6847,985,78,3577,566,1819
06/18/2015,2015,6,18,24,5,0,1,18525,483,1206,1160,1193,7467,1029,66,3786,638,1990
06/19/2015,2015,6,19,24,6,0,1,16360,444,1123,932,1052,6710,943,72,3393,533,1691
06/20/2015,2015,6,20,24,7,1,0,15468,493,1116,939,1085,5806,910,85,3128,522,1709
06/21/2015,2015,6,21,25,1,1,0,16911,428,1177,1082,1177,6567,942,63,3404,603,1877
06/22/2015,2015,6,22,25,2,0,1,19339,437,1162,1193,1208,7703,1129,81,4085,655,2311
06/23/2015,2015,6,23,25,3,0,1,17884,459,1151,1126,1189,7554,981,75,3725,598,1929
06/24/2015,2015,6,24,25,4,0,1,18204,479,1280,1109,1140,7278,1025,63,3751,592,1929
06/25/2015,2015,6,25,25,5,0,1,17337,482,1295,1061,1128,7041,964,63,3772,604,1819
06/26/2015,2015,6,26,25,6,0,1,16860,484,1205,946,1284,6819,978,62,3485,536,1737
06/27/2015,2015,6,27,25,7,1,0,14827,436,1170,699,1453,5609,916,63,3004,436,1402
06/28/2015,2015,6,28,26,1,1,0,14473,442,1161,690,1367,5304,896,102,2809,438,1548
06/29/2015,2015,6,29,26,2,0,1,16718,491,1237,871,1221,6552,973,103,3440,515,1732
06/30/2015,2015,6,30,26,3,0,1,16261,493,1246,988,1198,6395,948,106,3260,496,1756
07/01/2015,2015,7,1,26,4,0,1,14958,444,1176,781,1162,5656,858,96,3118,443,1634
07/02/2015,2015,7,2,26,5,0,1,16276,440,1148,947,1171,6402,930,67,3373,476,1692
07/03/2015,2015,7,3,26,6,0,1,15710,485,1228,938,1154,6135,933,75,3171,456,1659
07/04/2015,2015,7,4,26,7,1,0,15881,477,1171,942,1121,5835,941,116,3174,502,1677
07/05/2015,2015,7,5,27,1,1,0,17329,478,1199,1101,1182,6357,1042,118,3559,574,1838
07/06/2015,2015,7,6,27,2,0,1,19929,455,1223,1180,1413,7808,1183,124,4200,708,2085
07/07/2015,2015,7,7,27,3,0,1,19749,457,1239,1302,1446,8075,1105,98,4204,660,1901
07/08/2015,2015,7,8,27,4,0,1,16885,493,1231,992,1327,6871,992,93,3536,509,1682
07/09/2015,2015,7,9,27,5,0,1,17274,495,1279,958,1299,6882,1016,144,3585,530,1730
